	GSM484148	GSM484150	GSM484151	GSM484152	GSM484153	GSM484159	GSM484160	GSM484161	GSM484162	GSM484163	GSM484164	GSM484165	GSM484166	GSM484167	GSM484168	GSM484169	GSM484170	GSM484172	GSM484173	GSM484174	GSM484175	GSM484176	GSM484177	GSM484178	GSM484179	GSM484180	GSM484181	GSM484182	GSM484183	GSM484184	GSM484185	GSM484186	GSM484187	GSM484188	GSM484189	GSM484190	GSM484191	GSM484192	GSM484193	GSM484194	GSM484196	GSM484197	GSM484198	GSM484199	GSM484200	GSM484202	GSM484203	GSM689005	GSM689006	GSM689007	GSM689008	GSM689009	GSM689010	GSM689011	GSM689012	GSM689013	GSM689014	GSM689015	GSM689016	GSM689017	GSM689018	GSM689019	GSM689020	GSM689021	GSM689022	GSM689023	GSM689024	GSM689025	GSM689026	GSM689027	GSM689028	GSM689029	GSM689030	GSM689031	GSM689032	GSM689033	GSM689034	GSM689035	GSM689036	GSM689037	GSM689038	GSM689039	GSM689040	GSM689041	GSM689042	GSM689043	GSM689044	GSM689045	GSM689046	GSM689047	GSM689048	GSM689049	GSM689050	GSM689051
HIC2_P528_R	0.03742	0.03607	0.03714	0.0375	0.03982	0.04211	0.03387	0.038	0.03359	0.05548	0.02998	0.04927	0.03509	0.04011	0.04437	0.04224	0.04152	0.05012	0.04815	0.04355	0.0414	0.03615	0.04502	0.04041	0.04311	0.03599	0.04023	0.02627	0.04463	0.04931	0.03934	0.04616	0.06255	0.0317	0.03522	0.03285	0.04498	0.04168	0.04251	0.05134	0.04363	0.03771	0.05199	0.0346	0.04119	0.04178	0.04228	0.0622	0.06729	0.03381	0.05336	0.04247	0.03993	0.14893	0.03677	0.03391	0.04554	0.03883	0.04372	0.05704	0.04077	0.06603	0.05419	0.05677	0.03648	0.03554	0.08623	0.04288	0.0243	0.09717	0.05489	0.04971	0.04477	0.05712	0.03339	0.03665	0.05864	0.05475	0.0469	0.19815	0.03476	0.04614	0.06304	0.04257	0.09616	0.072	0.04901	0.14119	0.05998	0.0648	0.146	0.05159	0.05448	0.04317
HIF1A_P488_F	0.07687	0.07903	0.08032	0.06416	0.0739	0.05147	0.05764	0.06603	0.04421	0.06853	0.0716	0.0643	0.0643	0.08406	0.06802	0.03988	0.07067	0.08924	0.07966	0.1049	0.0798	0.06536	0.0679	0.05695	0.04793	0.05139	0.04895	0.04719	0.08677	0.08436	0.05297	0.07805	0.05015	0.07488	0.08457	0.06411	0.05898	0.06101	0.08794	0.06536	0.08929	0.08774	0.06774	0.07221	0.06025	0.04874	0.03675	0.05982	0.08853	0.08399	0.06354	0.05514	0.05297	0.06668	0.068	0.05705	0.05233	0.06498	0.13917	0.05917	0.03615	0.05919	0.05856	0.07411	0.0813	0.05154	0.03839	0.07146	0.04529	0.05448	0.05764	0.07823	0.06226	0.07636	0.05151	0.04873	0.0748	0.08376	0.04698	0.09559	0.04998	0.08283	0.05493	0.10658	0.09718	0.0894	0.05153	0.07799	0.0888	0.03525	0.06207	0.09327	0.05547	0.07179
HLA-DOA_P191_R	0.76043	0.65416	0.72668	0.70377	0.78469	0.72477	0.61764	0.72555	0.70252	0.67091	0.72608	0.61718	0.74331	0.61513	0.76374	0.72154	0.62084	0.69345	0.79102	0.67559	0.75544	0.74755	0.76705	0.68405	0.74243	0.62199	0.60497	0.69291	0.5514	0.67752	0.73187	0.66244	0.7881	0.77615	0.71463	0.73994	0.60626	0.69817	0.65723	0.69003	0.77934	0.77829	0.69317	0.78148	0.75282	0.78174	0.1799	0.60987	0.66617	0.63601	0.4789	0.81079	0.75608	0.68745	0.69103	0.49962	0.65617	0.5779	0.66619	0.62631	0.30919	0.73858	0.74304	0.54592	0.63176	0.74458	0.78955	0.83249	0.51603	0.71608	0.82755	0.69683	0.57887	0.74838	0.72427	0.70391	0.70743	0.47704	0.5674	0.76265	0.7988	0.65386	0.68081	0.62344	0.51844	0.78406	0.76089	0.81167	0.77893	0.71423	0.69253	0.81461	0.788	0.76092
HLA-DOA_P594_F	0.78249	0.7717	0.81191	0.82351	0.85177	0.73499	0.57799	0.79625	0.78126	0.7597	0.77401	0.73855	0.68691	0.7192	0.7852	0.73645	0.73352	0.72907	0.73268	0.73431	0.79944	0.77179	0.76216	0.75588	0.77817	0.78513	0.74738	0.79266	0.7542	0.71174	0.78219	0.77568	0.8515	0.7749	0.78761	0.75341	0.76887	0.73065	0.79006	0.8287	0.82984	0.81513	0.80627	0.81801	0.79425	0.81436	0.68691	0.80183	0.83243	0.78099	0.7359	0.85389	0.84107	0.83716	0.79744	0.75733	0.82022	0.63773	0.88094	0.80811	0.48513	0.7568	0.79631	0.83481	0.69344	0.82417	0.81073	0.85317	0.71428	0.77189	0.77953	0.81824	0.84919	0.81204	0.78507	0.74485	0.81044	0.7648	0.81945	0.72277	0.85293	0.79413	0.773	0.75007	0.77403	0.80185	0.75914	0.74357	0.78079	0.85423	0.72221	0.84265	0.81707	0.82908
HLA-DOB_E432_R	0.91327	0.86019	0.90507	0.89218	0.8858	0.86824	0.77681	0.87296	0.90213	0.83564	0.86383	0.85773	0.82896	0.84287	0.90105	0.88105	0.8746	0.8893	0.81577	0.86566	0.88253	0.86146	0.87158	0.90029	0.87404	0.89264	0.86786	0.85187	0.8659	0.84852	0.86624	0.8937	0.91479	0.88958	0.89319	0.89386	0.84009	0.86834	0.9091	0.89137	0.8915	0.9119	0.9019	0.92204	0.89893	0.90229	0.92935	0.89473	0.79172	0.86033	0.79709	0.81186	0.79189	0.77344	0.89156	0.84628	0.81854	0.79928	0.84206	0.78109	0.41408	0.78187	0.86854	0.83468	0.73417	0.86985	0.6801	0.87388	0.87449	0.7519	0.93235	0.85934	0.82735	0.93392	0.87406	0.8335	0.88706	0.84553	0.84107	0.88929	0.91302	0.81621	0.80495	0.79026	0.78075	0.74169	0.74601	0.86017	0.77194	0.82851	0.80768	0.74566	0.69138	0.34426
HLA-DOB_P1114_R	0.96002	0.94143	0.96029	0.95778	0.95877	0.942	0.90173	0.95293	0.94649	0.93657	0.94094	0.93962	0.93146	0.90864	0.95274	0.9392	0.93764	0.94352	0.93354	0.93192	0.94975	0.94448	0.94663	0.93621	0.94086	0.95232	0.94633	0.94296	0.93747	0.90264	0.94761	0.94776	0.95303	0.95022	0.95534	0.95093	0.95214	0.9435	0.96058	0.94527	0.95317	0.9561	0.95495	0.95889	0.95297	0.95128	0.97255	0.96308	0.95967	0.94341	0.94532	0.95744	0.94945	0.94527	0.95714	0.92626	0.96077	0.96674	0.95682	0.94031	0.82194	0.9439	0.95222	0.94714	0.94226	0.95097	0.96017	0.94959	0.93714	0.94584	0.95782	0.9472	0.95747	0.95622	0.95016	0.95015	0.94972	0.95902	0.9531	0.94609	0.95076	0.92218	0.91758	0.91838	0.90742	0.92727	0.92355	0.92616	0.92824	0.93867	0.92928	0.94593	0.94573	0.9334
HLA-DOB_P357_R	0.96639	0.9401	0.96765	0.96042	0.96138	0.95376	0.91173	0.94978	0.94793	0.9279	0.93747	0.94351	0.93694	0.9138	0.94907	0.94077	0.93458	0.94432	0.92688	0.9308	0.95641	0.93766	0.9297	0.94181	0.94896	0.95188	0.9505	0.94386	0.93787	0.91819	0.93149	0.95633	0.96294	0.95961	0.954	0.95736	0.93154	0.94564	0.95696	0.9543	0.9589	0.96802	0.96259	0.96116	0.96012	0.96155	0.93049	0.94352	0.93076	0.9375	0.92364	0.94618	0.94492	0.93965	0.95755	0.91726	0.93655	0.95837	0.95503	0.93179	0.8946	0.92519	0.94475	0.92886	0.94083	0.94098	0.94998	0.95478	0.92585	0.9394	0.95821	0.95918	0.94182	0.96506	0.93556	0.93959	0.95458	0.95733	0.94785	0.95547	0.95217	0.91598	0.91873	0.89309	0.92939	0.92415	0.91196	0.91807	0.91475	0.92729	0.92951	0.94294	0.93383	0.93153
HLA-DPA1_E35_R	0.82966	0.79301	0.82731	0.85624	0.81707	0.82778	0.60036	0.91346	0.86173	0.8034	0.80637	0.82839	0.79504	0.82758	0.86197	0.85248	0.8038	0.8165	0.78294	0.89156	0.84549	0.7821	0.82855	0.85458	0.73199	0.8171	0.82685	0.7842	0.87162	0.82665	0.84849	0.82594	0.81099	0.82187	0.86106	0.79392	0.78621	0.75447	0.81528	0.73978	0.82883	0.83704	0.8706	0.78055	0.84425	0.81765	0.90414	0.7879	0.75334	0.71322	0.89207	0.8813	0.78191	0.61574	0.94172	0.65035	0.82473	0.84397	0.88356	0.81031	0.7236	0.89793	0.76812	0.80023	0.78825	0.79894	0.80473	0.90859	0.93261	0.88896	0.81268	0.81348	0.81355	0.93609	0.90239	0.90366	0.82505	0.93269	0.8244	0.915	0.56955	0.79218	0.77382	0.55324	0.67104	0.66644	0.74392	0.90055	0.77626	0.61415	0.76578	0.94909	0.92572	0.52162
HLA-DPA1_P205_R	0.38376	0.24345	0.28254	0.39739	0.31738	0.28939	0.16981	0.5083	0.37896	0.24621	0.19409	0.42997	0.27664	0.34766	0.31341	0.36326	0.32077	0.30269	0.31855	0.52242	0.36573	0.20468	0.27593	0.37144	0.21944	0.25607	0.32305	0.25168	0.4326	0.4369	0.3418	0.26644	0.23275	0.33587	0.2876	0.22731	0.2051	0.22923	0.21731	0.31673	0.34978	0.33741	0.37713	0.22564	0.44077	0.34925	0.41424	0.28652	0.19824	0.21365	0.29003	0.39749	0.25634	0.10913	0.52288	0.10255	0.14979	0.27942	0.26884	0.24191	0.06196	0.45444	0.20269	0.21814	0.16601	0.15269	0.22926	0.31557	0.1927	0.32665	0.20784	0.27939	0.21477	0.46608	0.46875	0.18511	0.26533	0.15657	0.26931	0.17856	0.13175	0.24157	0.2399	0.13555	0.18113	0.25656	0.28505	0.4276	0.29814	0.1626	0.25125	0.34753	0.26182	0.14885
HLA-DPA1_P28_R	0.2327	0.15334	0.20679	0.25131	0.15183	0.21865	0.09234	0.41936	0.2245	0.15693	0.17249	0.32627	0.17973	0.20155	0.25931	0.22057	0.19893	0.27412	0.18757	0.29092	0.17482	0.1126	0.21883	0.28158	0.1433	0.22161	0.23821	0.15843	0.26417	0.36079	0.20142	0.17276	0.18729	0.22214	0.23838	0.20312	0.14485	0.16053	0.16822	0.16389	0.22743	0.20267	0.2085	0.11564	0.29284	0.1902	0.03647	0.17592	0.11138	0.10625	0.30895	0.42996	0.1306	0.07237	0.36275	0.02983	0.15985	0.27676	0.33071	0.15044	0.17246	0.47751	0.12387	0.21823	0.18871	0.13777	0.18804	0.34383	0.15159	0.19073	0.1763	0.15279	0.17413	0.37361	0.35085	0.31077	0.19863	0.18982	0.193	0.22167	0.13858	0.16444	0.16382	0.0891	0.17378	0.07625	0.1591	0.46141	0.16056	0.12693	0.15749	0.22922	0.27727	0.08551
HLA-DPB1_E2_R	0.36462	0.27343	0.38059	0.36349	0.20661	0.34938	0.23086	0.31887	0.36033	0.30998	0.28849	0.47	0.30098	0.39555	0.3957	0.38735	0.35755	0.36384	0.30753	0.47938	0.32422	0.34128	0.35838	0.34584	0.21853	0.30822	0.3692	0.32258	0.41435	0.37913	0.38681	0.31293	0.30574	0.32867	0.35131	0.28699	0.27228	0.29239	0.3417	0.33999	0.36419	0.30177	0.40269	0.16622	0.38942	0.32557	0.14501	0.44599	0.281	0.32395	0.24315	0.22904	0.25375	0.20627	0.31411	0.28139	0.22557	0.35941	0.27899	0.33771	0.23397	0.37589	0.23925	0.30217	0.22343	0.19635	0.41815	0.21119	0.24165	0.38537	0.19907	0.39805	0.22169	0.48742	0.43366	0.20172	0.32728	0.28167	0.34109	0.48612	0.19069	0.25309	0.35661	0.2101	0.27165	0.25953	0.24549	0.57528	0.30835	0.22446	0.28236	0.77554	0.26893	0.16235
HLA-DPB1_P540_F	0.96518	0.93016	0.96479	0.95521	0.95274	0.94661	0.90951	0.94589	0.95292	0.93302	0.94755	0.95118	0.94107	0.93336	0.95287	0.95149	0.94208	0.94422	0.93156	0.94602	0.95518	0.94838	0.94184	0.94988	0.9477	0.9432	0.95743	0.94535	0.95834	0.93743	0.95016	0.95499	0.96242	0.95316	0.95629	0.9605	0.93001	0.95021	0.95742	0.95735	0.96004	0.96483	0.96086	0.96971	0.96405	0.95734	0.95689	0.94604	0.92515	0.94111	0.92888	0.94609	0.95034	0.95108	0.94984	0.93971	0.93354	0.96082	0.95241	0.90041	0.74868	0.9167	0.94768	0.93673	0.83569	0.8698	0.91682	0.95231	0.84806	0.92168	0.9514	0.94097	0.93763	0.96799	0.94059	0.92406	0.93781	0.92968	0.94297	0.96323	0.9418	0.93849	0.92312	0.9342	0.94879	0.94997	0.94394	0.92536	0.925	0.94493	0.91711	0.86121	0.92511	0.89926
HLA-DQA2_E93_F	0.74416	0.6597	0.74433	0.70026	0.75631	0.70321	0.51128	0.66532	0.62576	0.68576	0.68838	0.71582	0.71862	0.65386	0.73734	0.65585	0.60733	0.66589	0.65563	0.72402	0.68579	0.70092	0.65364	0.68702	0.6962	0.71566	0.76236	0.67738	0.69939	0.64568	0.64114	0.69495	0.78473	0.71584	0.71802	0.7817	0.68559	0.68678	0.74062	0.74849	0.69688	0.71476	0.73709	0.75721	0.73279	0.71943	0.63609	0.77477	0.71018	0.62232	0.38188	0.71832	0.61332	0.58766	0.55986	0.65187	0.68417	0.43199	0.7433	0.61944	0.33586	0.65166	0.69007	0.65148	0.66282	0.70292	0.70133	0.75818	0.56206	0.71274	0.63476	0.73435	0.583	0.70615	0.6962	0.62228	0.76174	0.73117	0.66929	0.5207	0.7415	0.63621	0.69251	0.67558	0.56115	0.66153	0.66125	0.61493	0.72725	0.64899	0.66103	0.52509	0.65957	0.71166
HLA-DQA2_P282_R	0.80091	0.72876	0.81917	0.73237	0.80266	0.75784	0.58595	0.79974	0.71547	0.7497	0.77425	0.70281	0.69379	0.69206	0.74476	0.76067	0.76204	0.78275	0.76167	0.72722	0.77998	0.77569	0.82326	0.79246	0.77841	0.76144	0.74293	0.76816	0.75541	0.64778	0.71995	0.73807	0.84562	0.75886	0.80973	0.78822	0.71794	0.78756	0.82891	0.79526	0.78819	0.80694	0.82046	0.61317	0.7988	0.75579	0.85938	0.84235	0.82137	0.81391	0.81952	0.8112	0.81498	0.77061	0.84233	0.76029	0.82162	0.61472	0.79701	0.7563	0.37755	0.79649	0.84328	0.78105	0.77638	0.81573	0.84999	0.78625	0.62142	0.83164	0.8816	0.81559	0.83584	0.82461	0.79447	0.76852	0.80089	0.84376	0.81347	0.81883	0.87273	0.74468	0.71106	0.7445	0.78747	0.75907	0.77368	0.70926	0.80675	0.75291	0.68885	0.83	0.81657	0.77504
HLA-DRA_P132_R	0.08093	0.0516	0.07342	0.06267	0.09115	0.04769	0.09489	0.06231	0.06891	0.09958	0.0669	0.07837	0.05838	0.10347	0.05555	0.06296	0.05468	0.05628	0.07426	0.09493	0.07716	0.04235	0.06735	0.05996	0.07082	0.09527	0.0852	0.06978	0.07728	0.10332	0.07548	0.06523	0.09346	0.07278	0.07578	0.06478	0.06409	0.04993	0.05329	0.10775	0.09918	0.10452	0.11799	0.0229	0.05706	0.06991	0.04436	0.02703	0.05851	0.08574	0.08323	0.08654	0.07328	0.04544	0.08523	0.03141	0.07122	0.11002	0.06477	0.08152	0.11743	0.07647	0.07792	0.06778	0.1117	0.04775	0.04907	0.06011	0.29668	0.14943	0.20901	0.07064	0.0602	0.10967	0.10556	0.06145	0.11639	0.14059	0.08417	0.15446	0.09081	0.05203	0.1597	0.08331	0.12136	0.06525	0.10229	0.11547	0.09103	0.04007	0.07486	0.66326	0.10056	0.03878
HLA-DRA_P77_R	0.14742	0.12705	0.18223	0.20206	0.17436	0.15812	0.12626	0.08735	0.19734	0.16351	0.07074	0.17852	0.15373	0.18987	0.1937	0.17603	0.12913	0.14262	0.11894	0.26358	0.22727	0.13984	0.08868	0.15496	0.09312	0.14193	0.18667	0.14721	0.25217	0.21632	0.16486	0.18106	0.11638	0.10787	0.11952	0.10499	0.09539	0.09398	0.16565	0.08104	0.22727	0.12374	0.23714	0.09731	0.13005	0.12165	0.24304	0.06602	0.09757	0.10118	0.10577	0.08293	0.11367	0.08698	0.16971	0.1203	0.05482	0.13477	0.09936	0.14993	0.36759	0.15333	0.08294	0.0803	0.1011	0.08678	0.0689	0.08812	0.47386	0.11221	0.09904	0.15219	0.10603	0.32972	0.16626	0.05857	0.17298	0.07462	0.15966	0.0866	0.06617	0.15363	0.16286	0.08986	0.10858	0.11869	0.07717	0.18719	0.12148	0.05735	0.07615	0.69267	0.07877	0.07162
HLA-F_E402_F	0.01854	0.01887	0.02312	0.0182	0.01911	0.01661	0.02437	0.02162	0.01893	0.02753	0.01826	0.02044	0.02162	0.03954	0.01791	0.01717	0.01605	0.02363	0.03506	0.03082	0.0185	0.01737	0.02313	0.01577	0.01684	0.01819	0.02111	0.01834	0.02774	0.02966	0.0181	0.02092	0.01959	0.0161	0.02146	0.01792	0.01908	0.01945	0.02103	0.02656	0.01675	0.02046	0.02147	0.04117	0.01316	0.01759	0.02013	0.02199	0.02589	0.02396	0.03051	0.0227	0.02193	0.01793	0.02926	0.02682	0.01598	0.02494	0.01919	0.02168	0.43716	0.01855	0.0214	0.02544	0.08484	0.01655	0.02068	0.01904	0.01841	0.18072	0.02134	0.02217	0.0182	0.01924	0.02256	0.01819	0.02634	0.02575	0.0151	0.5692	0.01947	0.02396	0.02856	0.02985	0.03966	0.02402	0.02595	0.0298	0.0258	0.02389	0.02514	0.61206	0.0297	0.01728
HLF_E192_F	0.04303	0.05359	0.0709	0.05462	0.04999	0.03696	0.03742	0.0461	0.03773	0.06117	0.03398	0.0554	0.04048	0.0452	0.04035	0.04243	0.05565	0.0749	0.06768	0.05096	0.06011	0.03715	0.05194	0.03115	0.03307	0.05121	0.0291	0.04555	0.04559	0.05845	0.05683	0.05256	0.04671	0.05662	0.0524	0.04225	0.05169	0.04829	0.05658	0.07427	0.04868	0.04209	0.0397	0.02535	0.03665	0.03183	0.02929	0.04128	0.05376	0.05412	0.0412	0.04696	0.03007	0.02987	0.03923	0.02926	0.04328	0.03465	0.03365	0.05228	0.04523	0.051	0.0304	0.04234	0.05513	0.03443	0.04661	0.03059	0.026	0.06815	0.04216	0.03441	0.03725	0.03271	0.04153	0.02894	0.07188	0.04201	0.03679	0.43636	0.06696	0.03916	0.0582	0.03453	0.05706	0.03489	0.03923	0.06802	0.05395	0.04173	0.04358	0.05361	0.05513	0.03537
HOXA11_E35_F	0.1454	0.16406	0.15412	0.16934	0.21128	0.2039	0.09937	0.3835	0.12918	0.21249	0.11553	0.16065	0.13808	0.15492	0.13934	0.11888	0.12463	0.18282	0.24709	0.20585	0.23136	0.17413	0.14788	0.11961	0.34643	0.13743	0.12954	0.1401	0.16602	0.13439	0.18793	0.1379	0.15542	0.18308	0.18894	0.1909	0.15209	0.14579	0.16629	0.16866	0.14128	0.16496	0.23409	0.11171	0.19535	0.15339	0.02693	0.21542	0.54669	0.18291	0.08072	0.23431	0.55888	0.49194	0.66354	0.42653	0.21014	0.51519	0.285	0.45706	0.57182	0.54277	0.43418	0.35498	0.78434	0.22713	0.83556	0.12803	0.18406	0.37741	0.28126	0.24162	0.14618	0.13366	0.19713	0.7122	0.2869	0.4423	0.25826	0.84638	0.34992	0.1168	0.19585	0.09664	0.23345	0.1324	0.30458	0.55477	0.24127	0.55203	0.61975	0.37603	0.7139	0.30821
HOXA11_P698_F	0.26274	0.24635	0.23677	0.24341	0.25051	0.2431	0.12232	0.79019	0.15438	0.31952	0.13344	0.24837	0.14989	0.194	0.17452	0.25078	0.19291	0.17205	0.21638	0.29154	0.2276	0.26879	0.19195	0.22274	0.67368	0.21934	0.12537	0.23017	0.24423	0.17413	0.21318	0.18198	0.21531	0.22301	0.20813	0.21889	0.22539	0.19273	0.19661	0.21913	0.18387	0.20914	0.23453	0.32507	0.2755	0.18056	0.07245	0.25644	0.69464	0.32789	0.71492	0.49063	0.76649	0.85188	0.71964	0.72505	0.37049	0.85369	0.84908	0.54438	0.87987	0.60506	0.69851	0.71657	0.8254	0.34633	0.86926	0.53654	0.18382	0.4343	0.12367	0.4114	0.74211	0.17132	0.34785	0.69463	0.39371	0.33044	0.60965	0.88834	0.49139	0.49009	0.33969	0.3862	0.79971	0.27703	0.46055	0.66121	0.45648	0.72765	0.63568	0.8447	0.87106	0.75959
HOXA11_P92_R	0.09297	0.11223	0.13786	0.1029	0.08011	0.07103	0.08388	0.13145	0.09357	0.13092	0.08784	0.10024	0.08557	0.07948	0.0832	0.08413	0.06901	0.07158	0.15807	0.08311	0.14118	0.0869	0.08515	0.08065	0.22422	0.06442	0.08235	0.10833	0.08908	0.075	0.07655	0.06232	0.07234	0.09961	0.07407	0.09576	0.0881	0.09345	0.08786	0.08223	0.06944	0.11576	0.12764	0.16075	0.10613	0.08614	0.03204	0.11098	0.19582	0.11449	0.05873	0.15055	0.13968	0.06441	0.41261	0.03436	0.12818	0.08881	0.08184	0.26713	0.1804	0.33838	0.06103	0.10018	0.58637	0.13731	0.23046	0.0952	0.03204	0.12938	0.23109	0.17642	0.06101	0.11183	0.12083	0.59664	0.14948	0.06804	0.18076	0.78168	0.16147	0.11634	0.12867	0.07998	0.08852	0.08338	0.10144	0.26166	0.13912	0.10041	0.38795	0.17254	0.53609	0.45011
HOXA5_E187_F	0.91114	0.82559	0.74977	0.84693	0.92364	0.78787	0.57815	0.92155	0.73605	0.85948	0.84358	0.64385	0.71614	0.66229	0.81176	0.77149	0.74416	0.7438	0.86113	0.61741	0.77323	0.782	0.8365	0.87516	0.89736	0.88988	0.76995	0.84336	0.75696	0.80874	0.78207	0.72246	0.89626	0.82496	0.78262	0.77567	0.87722	0.74865	0.86823	0.76998	0.82379	0.84805	0.68864	0.89731	0.77161	0.84395	0.72066	0.91635	0.90766	0.87766	0.87266	0.91017	0.92173	0.64171	0.92799	0.9261	0.91588	0.95295	0.95682	0.87782	0.96833	0.87715	0.74876	0.9498	0.93629	0.92761	0.95245	0.81434	0.71744	0.91571	0.887	0.89884	0.75703	0.84295	0.84082	0.95865	0.93184	0.96121	0.84364	0.9097	0.95923	0.87925	0.87261	0.93336	0.90367	0.94976	0.87001	0.85364	0.84324	0.7861	0.92279	0.57835	0.93914	0.95378
HOXA5_P1324_F	0.29053	0.20724	0.1256	0.24285	0.31727	0.1672	0.1002	0.37262	0.15992	0.20633	0.17589	0.10488	0.12549	0.11875	0.17074	0.12292	0.09466	0.12834	0.18783	0.10115	0.163	0.12841	0.15131	0.28132	0.17784	0.24499	0.14521	0.18106	0.15963	0.18172	0.12722	0.11885	0.25971	0.1667	0.10225	0.12089	0.24651	0.09513	0.21004	0.12667	0.18301	0.19583	0.11015	0.17396	0.13439	0.18499	0.1442	0.31434	0.28534	0.27801	0.59838	0.38629	0.51059	0.19099	0.33844	0.27126	0.31104	0.47275	0.27557	0.26716	0.08414	0.34878	0.20997	0.28732	0.45022	0.41056	0.21134	0.15096	0.38965	0.37267	0.58536	0.26172	0.39672	0.21208	0.22512	0.54047	0.41931	0.27741	0.11957	0.12901	0.39839	0.25753	0.29152	0.40811	0.28167	0.13157	0.13258	0.27569	0.24919	0.09097	0.34875	0.61101	0.57973	0.18347
HOXA5_P479_F	0.8703	0.75337	0.73231	0.85364	0.89796	0.76006	0.56821	0.89533	0.75453	0.79639	0.83634	0.63654	0.72296	0.65582	0.79896	0.7116	0.6774	0.68975	0.81856	0.66882	0.76344	0.72199	0.7755	0.86138	0.80537	0.84722	0.75275	0.80467	0.73031	0.76274	0.74282	0.71408	0.88209	0.7935	0.75002	0.74367	0.83966	0.72936	0.83013	0.68862	0.7847	0.83634	0.65106	0.88669	0.70327	0.80444	0.75774	0.90507	0.79181	0.84601	0.84154	0.90227	0.92128	0.6956	0.90222	0.78308	0.87141	0.94057	0.61036	0.85425	0.49199	0.84921	0.70691	0.78435	0.92158	0.857	0.86995	0.79797	0.81688	0.87347	0.89146	0.82429	0.79108	0.81934	0.81877	0.94209	0.88806	0.81609	0.72622	0.59525	0.89865	0.86178	0.80934	0.90947	0.86691	0.68873	0.69981	0.8344	0.81964	0.72798	0.88155	0.75993	0.92598	0.30526
HOXA9_E252_R	0.1481	0.14903	0.17526	0.20576	0.17067	0.13695	0.07961	0.70716	0.14256	0.23127	0.09875	0.15992	0.15311	0.20235	0.11435	0.12557	0.11374	0.17444	0.20912	0.11852	0.1991	0.17142	0.13295	0.1273	0.6267	0.12507	0.12299	0.15523	0.16377	0.12896	0.12874	0.12492	0.16424	0.12787	0.12346	0.15639	0.19198	0.14138	0.19388	0.17172	0.1694	0.17092	0.24143	0.22867	0.1934	0.13649	0.05726	0.17579	0.80087	0.33238	0.17887	0.52156	0.9011	0.72336	0.75987	0.79993	0.36538	0.91698	0.93384	0.67789	0.9059	0.72765	0.61594	0.80828	0.86283	0.66958	0.88074	0.38315	0.87013	0.6163	0.66293	0.4897	0.87851	0.12392	0.21123	0.83423	0.42585	0.92299	0.69777	0.92801	0.56394	0.45829	0.20645	0.55073	0.87311	0.32691	0.39382	0.69517	0.35627	0.34435	0.72281	0.91899	0.89139	0.83039
HOXA9_P1141_R	0.18658	0.20453	0.1686	0.2427	0.27694	0.16378	0.08309	0.76957	0.14406	0.278	0.11288	0.19785	0.12256	0.22253	0.24542	0.22705	0.14672	0.15977	0.21397	0.31388	0.23905	0.22941	0.1554	0.16831	0.54965	0.20736	0.11532	0.16137	0.19744	0.20888	0.3219	0.16102	0.19094	0.21635	0.14209	0.19272	0.27305	0.13669	0.22711	0.18927	0.25726	0.18171	0.39274	0.16728	0.21085	0.1778	0.0653	0.25991	0.71539	0.32157	0.11493	0.57882	0.89128	0.73684	0.81603	0.80517	0.44563	0.93221	0.32955	0.72207	0.33163	0.76261	0.56541	0.79729	0.85885	0.54015	0.83069	0.12932	0.74533	0.62434	0.47914	0.53481	0.88043	0.44245	0.34485	0.85559	0.50781	0.70978	0.44017	0.71412	0.51879	0.51541	0.27466	0.58897	0.81391	0.63095	0.23073	0.7221	0.43591	0.43242	0.77926	0.92221	0.89821	0.39944
HOXA9_P303_F	0.08618	0.13434	0.17534	0.18128	0.15154	0.15774	0.10496	0.33243	0.14475	0.17838	0.0885	0.17262	0.18228	0.14994	0.1638	0.14364	0.14472	0.17394	0.17824	0.23652	0.1943	0.16911	0.1673	0.11322	0.2416	0.11584	0.14785	0.14257	0.18287	0.09451	0.12076	0.11656	0.09508	0.14023	0.19528	0.18251	0.15766	0.15783	0.17505	0.11262	0.16695	0.17098	0.22739	0.12702	0.19713	0.14844	0.02134	0.12915	0.36635	0.14209	0.11057	0.23914	0.61499	0.65917	0.40985	0.35599	0.17646	0.67754	0.3352	0.27395	0.41379	0.31548	0.26737	0.42187	0.47111	0.25045	0.4602	0.2971	0.5249	0.29257	0.32255	0.1816	0.59379	0.22232	0.15203	0.44103	0.19986	0.59044	0.27268	0.34516	0.1783	0.22354	0.19117	0.16142	0.57026	0.69654	0.1675	0.30144	0.19222	0.57275	0.32152	0.68564	0.65233	0.7285
